partNumber,series,description
00265,0111,2.0 PIN HEADER DIP 90°2X10P  (CONTACT=4MM  DIP=2.8MM) GOLD FLASH  WITHSTAND HIGH TEMPERATURE　
00271,0111,2.0 PIN HEADER DIP 90°2X17PIN CONTACT+PLASTIC+DIP=3.9MM+1.5MM+1.5MM GOLD PLATED　
17331,0111,2.0 PIN HEADER DIP 90°1X22PIN GOLD FLASH  WITHSTAND HIGH TEMPERATURE　
21238,0111,2.0 PIN HEADER DIP 90°2X08PIN GOLD FLASH  WITHSTAND HIGH TEMPERATURE (TUBE)　
21239,0111,2.0 PIN HEADER DIP 90°2X04PIN  GOLD FLASH WITHSTAND HIGH TEMPERATURE (TUBE)　
20596,0111,2.0 PIN HEADER DIP 90°1X02  CONTACT=8.5MM  DIP=4.95MM  GOLD FLASH  WITH STAND HIGH TEMPERATURE (BAG)　
20136,0111,2.0 PIN HEADER DIP 90°1X08 H=1.5MM CONTACT=3.5MM DIP=3.0MM WITHSTAND HIGH TEMPERATURE　
11858,01110,2.54 THICK HEADER(7.4MM BASE) DIP 180°2X23   GOLD FLASH  WITHSTAND HIGH TEMPERATURE 　
03930,01110,2.54 THICK HEADER(7.4MM BASE) DIP 180°2X06 GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11886,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X03PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11887,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X04PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11888,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X05PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11889,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X06PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11890,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X07PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11891,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X08PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11892,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X09PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11893,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X10PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11894,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X11PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11895,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X12PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11896,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X13PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11897,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X14PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11898,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X15PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11899,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X16PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11900,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X17PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11901,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X18PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11902,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X19PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11903,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X20PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11904,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X21PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11905,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X22PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11906,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X23PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11907,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X24PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11908,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X25PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11909,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X26PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11910,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X27PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11911,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X28PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11912,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X29PIN GOLD FLASH WITHSTAND HIGH TEMPERATUREALL　
11913,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X30PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11914,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X31PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11915,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X32PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11916,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X33PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11917,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X34PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11918,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X35PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11919,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X36PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11920,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X37PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11921,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X38PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11922,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X39PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
11923,01111,2.54 PIN HEADER THICK PLASTIC DIP STRAIGHT HEIGHT=4.3MM 2X40PIN GOLD FLASH WITHSTAND HIGH TEMPERATURE　
21212,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEY2X13 WITHOUT POST H=9.9MM  WITH POLARIZING LONGER RIB GOLD FLASH TUBE　
21213,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEY2X13 WITHOUT POST H=9.9MM  WITH POLARIZING LONGER RIB GOLD FLASH  WITH MYLAR TUBE　
21434,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEY2X06  WITHOUT POST H=9.9MM  WITH POLARIZING LONGER RIB GOLD FLASH  TUBE　
21554,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEY2X20  WITHOUT POST H=9.9MM  WITH POLARIZING LONGER RIB GOLD FLASH  TUBE　
21564,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEY2X05  WITHOUT POST H=9.9MM  WITH POLARIZING LONGER RIB GOLD FLASH  TUBE　
21565,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEY2X08  WITHOUT POST H=9.9MM  WITH POLARIZING LONGER RIB GOLD FLASH  TUBE　
21779,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEY2X06  WITHOUT POST PLUS VOID 4PINS WITH POLARIZING LONGER RIB GOLD FLASH WITH MYLAR TUBE 　
21783,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEY2X06  WITHOUT POST PLUS VOID 4PINS WITH POLARIZING LONGER RIB (H=9.0MM) GOLD FLASH WITH MYLAR TAPE&REEL 400PCS/REEL　
21784,01112,2.54 FEMALE HEADER SMT  180° WITH POLARIZATION KEYFOR  21783 (2X6P)  REEL TOOLING CHARGE [NOT OPEN REEL TOOLING YET]　
22068,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X08 WITH POST GOLD FLASH WITH CAP TUBE　
21166,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM FOR  21165  REEL TOOLING CHARGE (NOT OPEN REEL TOOLING YET) 　
18375,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X02PIN WITH POST　
18376,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X03PIN WITH POST　
18377,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X04PIN WITH POST GOLD FLASH TUBE　
18378,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X05PIN WITH POST　
18379,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X06PIN WITH POST　
18380,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X07PIN WITH POST　
18381,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X08PIN WITH POST　
18382,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X09PIN WITH POST　
18383,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X10PIN WITH POST　
18384,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X11PIN WITH POST　
18385,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X12PIN WITH POST　
18386,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X13PIN WITH POST　
18387,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X14PIN WITH POST　
18388,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X15PIN WITH POST　
18389,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X16PIN WITH POST　
18390,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X17PIN WITH POST　
18391,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X18PIN WITH POST　
18392,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X19PIN WITH POST　
18393,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X20PIN WITH POST GOLD FLASH TUBE　
18394,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X21PIN WITH POST　
18395,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X22PIN WITH POST　
18396,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X23PIN WITH POST TUBE　
18397,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X24PIN WITH POST　
18398,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X25PIN WITH POST TUBE　
18399,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X26PIN WITH POST　
18400,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X28PIN WITH POST　
18401,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X29PIN WITH POST　
18402,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X30PIN WITH POST　
18403,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X31PIN WITH POST　
18404,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X32PIN WITH POST　
18405,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X33PIN WITH POST　
18406,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X34PIN WITH POST　
18407,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X35PIN WITH POST　
18408,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X36PIN WITH POST　
18409,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X37PIN WITH POST　
18410,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X38PIN WITH POST　
18411,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X39PIN WITH POST　
18412,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X40PIN WITH POST GOLD FLASH TUBE　
18413,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X41PIN WITH POST　
18414,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X42PIN WITH POST　
18415,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X43PIN WITH POST　
18416,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X44PIN WITH POST　
18417,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X45PIN WITH POST　
18418,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X46PIN WITH POST　
18419,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X47PIN WITH POST　
18420,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X48PIN WITH POST　
18421,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X49PIN WITH POST　
18422,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X50PIN WITH POST　
18425,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X02PIN WITHOUT POST　
18426,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X03PIN WITHOUT POST　
18427,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X04PIN WITHOUT POST GOLD FLASH TUBE　
18428,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X05PIN WITHOUT POST GOLD FLASH TUBE　
18429,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X06PIN WITHOUT POST　
18430,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X07PIN WITHOUT POST　
18431,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X08PIN WITHOUT POST　
18432,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X09PIN WITHOUT POST GOLD FLASH TUBE　
18433,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X10PIN WITHOUT POST　
18434,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X11PIN WITHOUT POST　
18435,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X12PIN WITHOUT POST　
18436,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X13PIN WITHOUT POST　
18437,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X14PIN WITHOUT POST　
18438,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X15PIN WITHOUT POST　
18439,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X16PIN WITHOUT POST　
18440,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X17PIN WITHOUT POST　
18441,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X18PIN WITHOUT POST　
18442,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X19PIN WITHOUT POST　
18443,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X20PIN WITHOUT POST　
18444,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X21PIN WITHOUT POST　
18445,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X22PIN WITHOUT POST　
18446,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X23PIN WITHOUT POST　
18447,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X24PIN WITHOUT POST　
18448,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X25PIN WITHOUT POST GOLD FLASH TUBE　
18449,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X26PIN WITHOUT POST　
18450,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X27PIN WITHOUT POST　
18451,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X28PIN WITHOUT POST　
18452,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X29PIN WITHOUT POST　
18453,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X31PIN WITHOUT POST　
18454,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X32PIN WITHOUT POST　
18455,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X33PIN WITHOUT POST　
18456,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X34PIN WITHOUT POST　
18457,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X35PIN WITHOUT POST　
18458,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X36PIN WITHOUT POST　
18459,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X37PIN WITHOUT POST　
18460,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X38PIN WITHOUT POST　
18461,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X39PIN WITHOUT POST　
18462,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X40PIN WITHOUT POST　
18463,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X41PIN WITHOUT POST　
18464,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X42PIN WITHOUT POST　
18465,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X43PIN WITHOUT POST　
18466,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X44PIN WITHOUT POST　
18467,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X45PIN WITHOUT POST　
18468,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X46PIN WITHOUT POST　
18469,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X47PIN WITHOUT POST　
18470,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X48PIN WITHOUT POST　
18471,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X49PIN WITHOUT POST　
18472,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X50P WITHOUT POST H=4.5MM GOLD FLASH TUBE　
14851,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X30PIN WITHOUT POST GOLD FLASH TUBE　
09953,01113,1.27X1.27 FEMALE HEADER SMT 180° H=4.6MM 2X10 WITH OUTER  POST  GOLD FLASH WITH CAP TAPE&REEL 1000PCS/REEL(NOT OPEN REEL TOOLING YET)　
10964,01114,1.27X1.27 PIN HEADER BOX TYPE SMT 180°(KEYING SHROUD) 2X25 WITHOUT POST WITH KEYING SHROUD GOLD FLASH  WITH CAP TUBE　
10965,01114,1.27X1.27 PIN HEADER BOX TYPE SMT 180°2X10 WITHOUT POST GOLD FLASH WITH CAP TAPE&REEL 1000PCS/REEL(NOT OPEN TOOLING YET)　
21200,01114,1.27X1.27 PIN HEADER BOX TYPE SMT 180°(KEYING SHROUD) 2X05 WITHOUT POST WITH KEYING SHROUD GOLD FLASH  WITH CAP TUBE　
19903,01114,1.27X1.27 PIN HEADER BOX TYPE SMT 180°2X05 WITHOUT POST GOLD FLASH WITH CAP TUBE　
19947,01114,1.27X1.27 PIN HEADER BOX TYPE SMT 180°2X08 WITHOUT POST WITH CAP TAPE&REEL  1REEL=450PCS　
22167,01114,1.27X1.27 PIN HEADER BOX TYPE SMT 180°(KEYING SHROUD) 2X05 SMT 180° WITHOUT POST WITH KEYING SHROUD GOLD FLASH WITH CAP TAPE&REEL450PCS/REEL　
21691,01114,1.27X1.27 PIN HEADER BOX TYPE SMT 180°2X07 WITHOUT POST WITH KEYING SHROUD GOLD FLASH  WITH CAP TUBE　
22200,01114,1.27X1.27 PIN HEADER BOX TYPE SMT 180°2X07  WITHOUT POST WITH KEYING SHROUD GOLD FLASH WITH CAP TAPE&REEL 600PCS/REEL　
21532,01115,1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM2X05 WITHOUT POST H=3.0MM GOLD FLASH TUBE　
21533,01115,1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM2X05 WITHOUT POST H=3.0MM GOLD FLASH  WITH CAP TUBE　
22056,01115,1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM2X10  WITHOUT POST H=3.0MM GOLD FLASH  ( 1 TUBE = 46PCS )　
20015,01115,1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM2X05 WITHOUT POST  H=3.0MM GOLD FLASH TUBE　
18787,01115,1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM2X04 WITHOUT POST H=3.0MM GOLD FLASH TUBE　
18790,01115,1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM2X08 WITHOUT POST H=3.0MM GOLD FLASH TUBE　
18791,01115,"1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM2X08 WITHOUT POST W=5.84MM H=3.0MM SELECTIVE  GOLD 10U"" TUBE　"
18571,01115,1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM18572'S REEL TOOLING CHARGE　
00623,01115,1.27X1.27 PIN HEADER SMT  180° HEIGHT=3.0MM2X07 WITHOUT POST H=3.0MM GOLD FLASH TUBE　
19089,01117,2.0 PIN HEADER SPACER TYPE DIP 180°1X04PIN TL=10.8(4+4+DIP2.8) GOLD FLASH WITHSTAND HIGH TEMPERATURE　
21234,01117,2.0 PIN HEADER SPACER TYPE DIP 180°2X05  TL=21.3MM  (4.0+14.5+DIP2.8)  GOLD FLASH  WITHSTAND  HIGH TEMPERATURE (BAG)　
21235,01117,2.0 PIN HEADER SPACER TYPE DIP 180°2X40  TL=21.3MM  (4.0+14.5+DIP2.8)  GOLD FLASH  WITHSTAND  HIGH TEMPERATURE　
20941,01117,2.0 PIN HEADER SPACER TYPE DIP 180°1X10 TL=20.0MM(3.0+14.0+DIP3.0) GOLD FLASH WITHSTAND HIGH TEMPERATURE 　
20910,01117,2.0 PIN HEADER SPACER TYPE DIP 180°1X14PIN TL=10.8(4+4+DIP2.8) GOLD FLASH WITHSTAND HIGH TEMPERATURE　
20374,01117,2.0 PIN HEADER SPACER TYPE DIP 180°1X10 PIN  TL=24.0(6.0+15.0+DIP3.0) GOLD FLASH　
21872,01117,2.0 PIN HEADER SPACER TYPE DIP 180°2X22PIN TL=19.1 (3.1+13.7+DIP2.3) GOLD FLASH WITHSTAND HIGH TEMPERATURE (BAG)　
21618,01117,2.0 PIN HEADER SPACER TYPE DIP 180°1X07PIN TL=12.0 (3.0+6.0+DIP3.0) GOLD FLASH WITHSTAND HIGH TEMPERATURE (BAG)　
21462,01118,1.27X1.27 PIN HEADER SPACER TYPE DIP 180°1X02 TL=8.0MM(2.5+3.5+DIP2.0) GOLD FLASH WITHSTAND HIGH TEMPERATURE (BAG)　
21463,01118,1.27X1.27 PIN HEADER SPACER TYPE DIP 180°1X04 TL=8.0MM(2.5+3.5+DIP2.0) GOLD FLASH WITHSTAND HIGH TEMPERATURE (BAG)　
21464,01118,1.27X1.27 PIN HEADER SPACER TYPE DIP 180°1X05 TL=8.0MM(2.5+3.5+DIP2.0) GOLD FLASH WITHSTAND HIGH TEMPERATURE (BAG)　
21465,01118,1.27X1.27 PIN HEADER SPACER TYPE DIP 180°1X08 TL=8.0MM(2.5+3.5+DIP2.0) GOLD FLASH WITHSTAND HIGH TEMPERATURE (BAG)　
21466,01118,1.27X1.27 PIN HEADER SPACER TYPE DIP 180°2X12 TL=8.0MM(2.5+3.5+DIP2.0) GOLD FLASH WITHSTAND HIGH TEMPERATURE (BAG)　
21467,01118,1.27X1.27 PIN HEADER SPACER TYPE DIP 180°2X15 TL=8.0MM(2.5+3.5+DIP2.0) GOLD FLASH WITHSTAND HIGH TEMPERATURE (BAG)　
19189,01118,1.27X1.27 PIN HEADER SPACER TYPE DIP 180°2X04 TL=20.7MM(4.8+13.4+DIP2.5) GOLD FLASH WITHSTAND HIGH TEMPERATURE　
21082,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X12PIN HEIGHT=4.6MM WITHSTAND HIGH TEMPERATURE TUBE　
18483,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X10PIN H=4.3MM WITHSTAND HIGH TEMPERATURE GOLD FLASH　
17812,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X10 H=6.35MM PHOSPHOR BRONZE GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　
11350,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X03 H=6.35MM PHOSPHOR BRONZE GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　
13689,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X09 H=6.35MM PHOSPHOR BRONZE GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　
00285,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X09PIN H=4.3MM WITHSTAND HIGH TEMPERATURE　
00288,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X12PIN H=4.3MM WITHSTAND HIGH TEMPERATURE　
00289,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X13PIN H=4.3MM WITHSTAND HIGH TEMPERATURE　
00290,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X14PIN H=4.3MM WITHSTAND HIGH TEMPERATURE　
00296,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X20PIN H=4.3MM WITHSTAND HIGH TEMPERATURE　
00301,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X25PIN H=4.3MM WITHSTAND HIGH TEMPERATURE　
00347,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X02PIN HEIGHT=4.6MM GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　
00348,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X03PIN HEIGHT=4.6MM GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　
00349,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X04PIN HEIGHT=4.6MM WITHSTAND HIGH TEMPERATURE TUBE　
00350,0112,2.0 FEMALE HEADER DIP 180°  SINGLE ROW1X05PIN HEIGHT=4.6MM WITHSTAND HIGH TEMPERATURE TUBE　
