PROJ-ADAF-3000-STAN-01;BUTA-4628-X-STAN-01;RESET;RESET;KMR2;SWITCH_TACT_SMT4.6X2.8;BTN_KMR2_4.6X2.8;SMT Tact Switches;;
PROJ-ADAF-3000-STAN-01;BUTA-6060-X-STAN-01;SW1;SW1;EVQQ;SWITCH_TACT_SMT_EVQQ2_SMALL;EVQ-Q2_SMALLER;SMT Tact Switches;;
PROJ-ADAF-3000-STAN-01;BUTA-6060-X-STAN-01;SW2;SW2;EVQQ;SWITCH_TACT_SMT_EVQQ2_SMALL;EVQ-Q2_SMALLER;SMT Tact Switches;;
PROJ-ADAF-3000-STAN-01;VREG-SO235-X-KAP2112K-V33D;U3;U3;AP2112K-3.3;VREG_SOT23-5;SOT23-5;SOT23-5 Fixed Voltage Regulators;;
PROJ-ADAF-3006-STAN-01;CAPC-0805-X-NF100-V50;C1;C1;0.1uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3006-STAN-01;CAPC-0805-X-UF10-V25;C2;C2;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3006-STAN-01;CAPC-0805-X-PF220-01;C4;C4;220pF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3006-STAN-01;CAPC-0805-X-PF220-01;C5;C5;220pF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3006-STAN-01;HEAD-I01-X-PI07-01;JP1;JP1;;HEADER-1X7THICKER;1X07_ROUND_76;PIN HEADER;;
PROJ-ADAF-3006-STAN-01;RESE-0805-X-O105-01;R1;R1;1M;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3006-STAN-01;TERS-35D-L-PI02-01;X1;X1;;TERMBLOCK_1X2;TERMBLOCK_1X2-3.5MM;3.5mm Terminal block;;
PROJ-ADAF-3015-STAN-01;HEAD-I01-X-PI06-01;HEADER;HEADER;;PINHD-1X6;1X06;PIN HEADER;;
PROJ-ADAF-3027-STAN-01;CAPC-0805-X-UF10-V25;C1;C1;10uF;CAP_CERAMIC_0805MP;_0805MP;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;CAPC-0805-X-PF33-01;C2;C2;33pF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;CAPC-0805-X-UF10-V25;C3;C3;10UF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;CAPX-1210-X-UF100-01;C4;C4;100uF;C-USC1210;C1210;CAPACITOR, American symbol;;
PROJ-ADAF-3027-STAN-01;CAPC-0805-X-PF10-01;C5;C5;10pF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;CAPC-0805-X-UF10-V25;C6;C6;10UF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;CAPC-0603-X-UF1-V25;C7;C7;1uF;CAP_CERAMIC0603_NO;0603-NO;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;CAPC-0805-X-UF10-V25;C8;C8;10UF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;CAPC-0805-X-UF10-V25;C9;C9;10uF;CAP_CERAMIC_0805MP;_0805MP;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;CAPC-0603-X-UF1-V25;C14;C14;1uF;CAP_CERAMIC0603_NO;0603-NO;Ceramic Capacitors;;
PROJ-ADAF-3027-STAN-01;LEDS-0805-O-STAN-01;CHG;CHG;ORANGE;LED0805_NOOUTLINE;CHIPLED_0805_NOOUTLINE;LED;;
PROJ-ADAF-3027-STAN-01;DIOD-S323-X-K4148-01;D1;D1;1N4148;DIODESOD-323;SOD-323;Diode;;
PROJ-ADAF-3027-STAN-01;DIOD-S323-X-K4148-01;D3;D3;1N4148;DIODESOD-323;SOD-323;Diode;;
PROJ-ADAF-3027-STAN-01;DIOD-S123-X-KMBR120-01;D4;D4;MBR120;DIODE-SCHOTTKYSOD-123;SOD-123;;;
PROJ-ADAF-3027-STAN-01;DIOD-S323-X-K4148-01;D7;D7;1N4148;DIODESOD-323;SOD-323;Diode;;
PROJ-ADAF-3027-STAN-01;DIOD-S323-X-K4148-01;D9;D9;1N4148;DIODESOD-323;SOD-323;Diode;;
PROJ-ADAF-3027-STAN-01;HEAD-I01-X-PI16-01;JP1;JP1;;HEADER-1X16ROUND;1X16_ROUND;PIN HEADER;;
PROJ-ADAF-3027-STAN-01;HEAD-I01-X-PI12-01;JP3;JP3;;HEADER-1X12;1X12_ROUND;;;
PROJ-ADAF-3027-STAN-01;LEDS-0805-R-STAN-01;L;L;RED;LED0805_NOOUTLINE;CHIPLED_0805_NOOUTLINE;LED;;
PROJ-ADAF-3027-STAN-01;LEDS-0805-L-STAN-01;NETSTAT;NETSTAT;BLUE;LED0805_NOOUTLINE;CHIPLED_0805_NOOUTLINE;LED;;
PROJ-ADAF-3027-STAN-01;LEDS-0805-G-STAN-01;PWRSTAT;PWRSTAT;GREEN;LED0805_NOOUTLINE;CHIPLED_0805_NOOUTLINE;LED;;
PROJ-ADAF-3027-STAN-01;RESE-0603-X-O102-01;R1;R1;1K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3027-STAN-01;RESE-0603-X-O102-01;R2;R2;1K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3027-STAN-01;RESE-0603-X-O102-01;R3;R3;1K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3027-STAN-01;RESE-0603-X-O220-01;R4;R4;22;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3027-STAN-01;RESE-0603-X-O220-01;R5;R5;22;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3027-STAN-01;RESE-0603-X-O1003-01;R6;R6;100k;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3027-STAN-01;RESE-0603-X-O222-01;R7;R7;2.2K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3027-STAN-01;RESE-0603-X-O222-01;R8;R8;2.2K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3027-STAN-01;VREG-SO235-X-KAP2112K-V33D;U2;U2;AP2112-3.3K;VREG_SOT23-5;SOT23-5;SOT23-5 Fixed Voltage Regulators;;
PROJ-ADAF-3027-STAN-01;HEAD-JSTPH-X-PI02-01;X1;X1;JSTPH;CON_JST_PH_2PIN;JSTPH2;JST 2-Pin Right-Angle Connector;;
PROJ-ADAF-3028-STAN-01;CAPC-0805-X-UF1-V25;C1;C1;1uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3028-STAN-01;HEAD-I01-X-PI16-01;JP1;JP1;;HEADER-1X16ROUND;1X16_ROUND;PIN HEADER;;
PROJ-ADAF-3028-STAN-01;HEAD-I01-X-PI03-01;JP2;JP2;;HEADER-1X3ROUND;1X03_ROUND;PIN HEADER;;
PROJ-ADAF-3028-STAN-01;HEAD-I01-X-PI01-01;JP3;JP3;;HEADER-1X1ROUND;1X01_ROUND;PIN HEADER;;
PROJ-ADAF-3028-STAN-01;HEAD-I01-X-PI11-01;JP4;JP4;;HEADER-1X11;1X11_ROUND;;;
PROJ-ADAF-3028-STAN-01;HEAD-I01-X-PI01-01;JP5;JP5;;HEADER-1X1ROUND;1X01_ROUND;PIN HEADER;;
PROJ-ADAF-3028-STAN-01;RESE-0805-X-O103-01;R1;R1;10K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3028-STAN-01;RESE-0805-X-O103-01;R2;R2;10K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3028-STAN-01;BUTA-4628-X-STAN-01;SW1;SW1;KMR2;SWITCH_TACT_SMT4.6X2.8;BTN_KMR2_4.6X2.8;SMT Tact Switches;;
PROJ-ADAF-3056-STAN-01;CAPC-0805-X-UF10-V25;C1;C1;10UF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3056-STAN-01;CAPC-0805-X-UF10-V25;C2;C2;10UF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3056-STAN-01;CAPC-0805-X-UF10-V25;C3;C3;10UF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3056-STAN-01;CAPC-0603-X-UF1-V25;C5;C5;1uF;CAP_CERAMIC0603_NO;0603-NO;Ceramic Capacitors;;
PROJ-ADAF-3056-STAN-01;CAPC-0805-X-UF10-V25;C6;C6;10UF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3056-STAN-01;CAPC-0603-X-UF1-V25;C7;C7;1uF;CAP_CERAMIC0603_NO;0603-NO;Ceramic Capacitors;;
PROJ-ADAF-3056-STAN-01;CAPC-0805-X-UF10-V25;C8;C8;10UF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3056-STAN-01;CAPC-0805-X-NF100-V50;C10;C10;0.1uF;CAP_CERAMIC0805_10MGAP;0805_10MGAP;Ceramic Capacitors;;
PROJ-ADAF-3056-STAN-01;LEDS-0805-O-STAN-01;CHG;CHG;ORANGE;LED0805_NOOUTLINE;CHIPLED_0805_NOOUTLINE;LED;;
PROJ-ADAF-3056-STAN-01;DIOD-S123-X-KMBR120-01;D1;D1;MBR120;DIODE-SCHOTTKYSOD-123;SOD-123;;;
PROJ-ADAF-3056-STAN-01;HEAD-I01-X-PI16-01;JP1;JP1;;HEADER-1X16ROUND;1X16_ROUND;PIN HEADER;;
PROJ-ADAF-3056-STAN-01;HEAD-I01-X-PI01-01;JP2;JP2;;HEADER-1X1ROUND;1X01_ROUND;PIN HEADER;;
PROJ-ADAF-3056-STAN-01;HEAD-I01-X-PI12-01;JP3;JP3;;HEADER-1X12;1X12_ROUND;;;
PROJ-ADAF-3056-STAN-01;LEDS-0805-R-STAN-01;L;L;RED;LED0805_NOOUTLINE;CHIPLED_0805_NOOUTLINE;LED;;
PROJ-ADAF-3056-STAN-01;RESE-0603-X-O1003-01;R1;R1;100K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3056-STAN-01;RESE-0603-X-O102-01;R2;R2;1K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3056-STAN-01;RESE-0603-X-O1003-01;R3;R3;100k;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3056-STAN-01;RESE-0603-X-O1003-01;R4;R4;100K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3056-STAN-01;RESE-0603-X-O1003-01;R6;R6;100K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3056-STAN-01;RESE-0603-X-O222-01;R7;R7;2.2K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3056-STAN-01;RESE-0603-X-O472-01;R8;R8;4.7K;RESISTOR_0603_NOOUT;0603-NO;Resistors;;
PROJ-ADAF-3056-STAN-01;BUTA-4628-X-STAN-01;SW1;SW1;;SWITCH_TACT_SMT4.6X2.8;BTN_KMR2_4.6X2.8;SMT Tact Switches;;
PROJ-ADAF-3056-STAN-01;HEAD-JSTPH-X-PI02-01;X1;X1;JSTPH;CON_JST_PH_2PIN;JSTPH2;JST 2-Pin Right-Angle Connector;;
PROJ-ADAF-3070-STAN-01;CAPC-0805-X-UF10-V25;C1;C1;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3070-STAN-01;CAPC-0805-X-NF100-V50;C2;C2;0.1uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3070-STAN-01;CAPC-0805-X-UF10-V25;C3;C3;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3070-STAN-01;HEAD-I01-X-PI05-01;JP1;JP1;;HEADER-1X570MIL;1X05_ROUND_70;PIN HEADER;;
PROJ-ADAF-3070-STAN-01;HEAD-I01-X-PI01-01;JP2;JP2;;HEADER-1X1ROUND;1X01_ROUND;PIN HEADER;;
PROJ-ADAF-3070-STAN-01;HEAD-I01-X-PI09-01;JP3;JP3;;HEADER-1X970MIL;1X09_ROUND_70;PIN HEADER;;
PROJ-ADAF-3070-STAN-01;RESE-0805-X-O1003-01;R1;R1;100K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3070-STAN-01;RESE-0805-X-O1003-01;R2;R2;100K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3070-STAN-01;RESE-0805-X-O1003-01;R3;R3;100K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3070-STAN-01;VREG-SO235-X-KAP2112K-V33D;U3;U3;AP2112K-3.3;VREG_SOT23-5;SOT23-5;SOT23-5 Fixed Voltage Regulators;;
PROJ-ADAF-3088-STAN-01;CAPC-0805-X-UF10-V25;C1;C1;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3088-STAN-01;CAPC-0805-X-UF10-V25;C2;C2;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3088-STAN-01;CAPC-0805-X-UF10-V25;C3;C3;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3088-STAN-01;DIOD-S323-X-K4148-01;D1;D1;1N4148;DIODESOD-323F;SOD-323F;Diode;;
PROJ-ADAF-3088-STAN-01;HEAD-I01-X-PI07-01;JP1;JP1;;HEADER-1X770MIL;1X07_ROUND_70;PIN HEADER;;
PROJ-ADAF-3088-STAN-01;HEAD-I01-X-PI03-01;JP3;JP3;;HEADER-1X3ROUND;1X03_ROUND;PIN HEADER;;
PROJ-ADAF-3088-STAN-01;HEAD-I01-X-PI07-01;JP4;JP4;;HEADER-1X770MIL;1X07_ROUND_70;PIN HEADER;;
PROJ-ADAF-3088-STAN-01;HEAD-I01-X-PI07-01;JP5;JP5;;HEADER-1X770MIL;1X07_ROUND_70;PIN HEADER;;
PROJ-ADAF-3088-STAN-01;RESE-0805-X-O103-01;R1;R1;10K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3088-STAN-01;RESE-0805-X-O103-01;R2;R2;10K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3088-STAN-01;RESE-0805-X-O473-01;R3;R3;47K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3088-STAN-01;RESE-0805-X-O473-01;R4;R4;47K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3088-STAN-01;RESE-0805-X-O473-01;R5;R5;47K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3133-STAN-01;CAPC-0805-X-NF100-V50;C1;C1;0.1uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3133-STAN-01;CAPC-0805-X-UF10-V25;C2;C2;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3133-STAN-01;HEAD-I01-X-PI04-01;JP1;JP1;;HEADER-1X4ROUND;1X04_ROUND;PIN HEADER;;
PROJ-ADAF-3133-STAN-01;HEAD-I01-X-PI05-01;JP2;JP2;;HEADER-1X570MIL;1X05_ROUND_70;PIN HEADER;;
PROJ-ADAF-3133-STAN-01;HEAD-I01-X-PI02-01;JP3;JP3;;HEADER-1X2ROUND;1X02_ROUND;PIN HEADER;;
PROJ-ADAF-3133-STAN-01;HEAD-I01-X-PI10-01;JP4;JP4;;HEADER-1X10ROUND;1X10_ROUND;PIN HEADER;;
PROJ-ADAF-3133-STAN-01;LEDS-0805-R-STAN-01;LED1;LED1;RED;LED0805_NOOUTLINE;CHIPLED_0805_NOOUTLINE;LED;;
PROJ-ADAF-3133-STAN-01;RESE-0805-X-O1003-01;R2;R2;100K;RESISTOR0805_NOOUTLINE;0805-NO;Resistors;;
PROJ-ADAF-3133-STAN-01;BUTA-4628-X-STAN-01;SW1;SW1;KMR2;SWITCH_TACT_SMT4.6X2.8;BTN_KMR2_4.6X2.8;SMT Tact Switches;;
PROJ-ADAF-3134-STAN-01;CAPC-0805-X-UF10-V25;C1;C1;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C1-2;C1-2;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C1-3;C1-3;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C1-4;C1-4;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C1-5;C1-5;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C1-6;C1-6;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C1-7;C1-7;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C1-8;C1-8;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-2;C2-2;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-3;C2-3;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-4;C2-4;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-5;C2-5;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-6;C2-6;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-7;C2-7;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-8;C2-8;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-9;C2-9;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-10;C2-10;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-11;C2-11;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-12;C2-12;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-13;C2-13;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-14;C2-14;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C2-15;C2-15;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-2;C3-2;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-3;C3-3;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-4;C3-4;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-5;C3-5;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-6;C3-6;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-7;C3-7;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-8;C3-8;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-9;C3-9;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-10;C3-10;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-11;C3-11;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-12;C3-12;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-13;C3-13;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-14;C3-14;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C3-15;C3-15;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;CAPC-0805-X-UF10-V25;C4;C4;10uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-2;C4-2;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-3;C4-3;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-4;C4-4;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-5;C4-5;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-6;C4-6;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-7;C4-7;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-8;C4-8;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-9;C4-9;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-10;C4-10;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-11;C4-11;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-12;C4-12;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-13;C4-13;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-14;C4-14;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C4-15;C4-15;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;CAPC-0805-X-NF100-V50;C5;C5;0.1uF;CAP_CERAMIC0805-NOOUTLINE;0805-NO;Ceramic Capacitors;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-2;C5-2;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-3;C5-3;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-4;C5-4;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-5;C5-5;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-6;C5-6;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-7;C5-7;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-8;C5-8;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-9;C5-9;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-10;C5-10;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-11;C5-11;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-12;C5-12;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
PROJ-ADAF-3134-STAN-01;LEDS-0603-R-STAN-01;C5-13;C5-13;;LED0603_NOOUTLINE;CHIPLED_0603_NOOUTLINE;LED;;
